"trans_id";"account_id";"date";"type";"operation";"amount";"balance";"k_symbol";"bank";"account"
1635708;5546;940324;"VYDAJ";"VYBER";10500.00;36807.80;"";;
435968;1481;940324;"VYDAJ";"VYBER";1350.00;13903.70;"";;
833199;2838;940324;"PRIJEM";"VKLAD";42805.00;110835.40;"";;
1123704;3837;940324;"PRIJEM";"VKLAD";1700.00;27086.60;"";;
792841;2701;940324;"PRIJEM";"VKLAD";1000.00;23902.80;"";;
1272639;4352;940324;"VYDAJ";"VYBER";4000.00;65378.10;"";;
2489329;8212;940324;"PRIJEM";"VKLAD";28452.00;72423.20;"";;
1105067;3775;940324;"VYDAJ";"VYBER";900.00;25595.50;"";;
835053;2841;940324;"VYDAJ";"VYBER";2900.00;23262.20;"";;
1068938;3651;940324;"VYDAJ";"VYBER";600.00;21501.80;"";;
687011;2345;940324;"VYDAJ";"VYBER";15800.00;41770.20;"";;
726942;2486;940324;"PRIJEM";"VKLAD";11200.00;14409.70;"";;
729279;2493;940324;"PRIJEM";"VKLAD";3500.00;26399.50;"";;
703755;2411;940324;"VYDAJ";"VYBER";19400.00;43564.90;"";;
426607;1449;940324;"VYDAJ";"VYBER";2500.00;22881.10;"";;
426720;1449;940324;"PRIJEM";"VKLAD";2200.00;25381.10;"";;
382035;1297;940324;"VYDAJ";"VYBER";12400.00;38460.40;"";;
1027909;3510;940324;"VYDAJ";"VYBER";8700.00;58439.40;"";;
1086595;3713;940324;"PRIJEM";"VKLAD";20461.00;45742.10;"";;
168626;563;940324;"VYDAJ";"VYBER";4300.00;28028.80;"";;
160764;539;940324;"VYDAJ";"VYBER";14400.00;22538.20;"";;
163402;545;940324;"VYDAJ";"VYBER";8300.00;34162.90;"";;
3047904;10105;940324;"VYDAJ";"VYBER";13300.00;39322.60;"";;
985460;3361;940324;"VYDAJ";"VYBER";1900.00;25824.20;"";;
2257681;7449;940324;"VYDAJ";"VYBER";1800.00;31001.50;"";;
59673;198;940324;"VYDAJ";"VYBER";800.00;21595.00;"";;
497227;1695;940324;"PRIJEM";"VKLAD";23072.00;85297.10;"";;
495210;1688;940324;"VYDAJ";"VYBER";4400.00;24769.60;"";;
873292;2974;940324;"VYDAJ";"VYBER";3840.00;30656.00;"";;
1897665;6425;940324;"PRIJEM";"VKLAD";4800.00;30132.70;"";;
1897551;6425;940324;"VYDAJ";"VYBER";3600.00;26532.70;"";;
3110585;10320;940324;"VYDAJ";"VYBER";3000.00;35614.70;"";;
12318;40;940324;"VYDAJ";"VYBER";1700.00;28742.20;"";;
9481;33;940324;"VYDAJ";"VYBER";17700.00;44363.20;"";;
527472;1801;940324;"PRIJEM";"VKLAD";31061.00;77710.10;"";;
448910;1527;940324;"PRIJEM";"VKLAD";36374.00;68430.60;"";;
1081535;3693;940324;"VYDAJ";"VYBER";3120.00;30516.90;"";;
1050767;3594;940324;"PRIJEM";"VKLAD";49365.00;112004.80;"";;
2820243;9337;940324;"PRIJEM";"VKLAD";44473.00;57880.40;"";;
868571;2958;940324;"VYDAJ";"VYBER";2400.00;22418.40;"";;
1544939;5256;940324;"VYDAJ";"VYBER";23400.00;50745.00;"";;
2780823;9203;940324;"VYDAJ";"VYBER";29200.00;48321.20;"";;
851707;2902;940324;"VYDAJ";"VYBER";13000.00;37000.20;"";;
1051069;3594;940324;"VYDAJ";"VYBER";30500.00;81504.80;"";;
277858;950;940324;"VYDAJ";"VYBER";10000.00;36039.40;"";;
408947;1392;940324;"VYDAJ";"VYBER";14000.00;41931.80;"";;
193345;655;940324;"VYDAJ";"VYBER";3100.00;38283.20;"";;
1008762;3445;940324;"PRIJEM";"VKLAD";6000.00;18053.00;"";;
106112;361;940324;"VYDAJ";"VYBER";22500.00;43912.30;"";;
710346;2429;940324;"VYDAJ";"VYBER";3120.00;36145.00;"";;
520051;1775;940324;"VYDAJ";"VYBER";1600.00;25545.40;"";;
2731030;9034;940325;"VYDAJ";"VYBER";5200.00;27964.40;"";;
1781585;6040;940325;"VYDAJ";"VYBER";600.00;34891.40;"";"";"0"
237803;813;940325;"VYBER";"VYBER";4253.00;30861.80;"";;
238824;816;940325;"VYDAJ";"VYBER";2600.00;44081.70;"";"";"0"
603956;2056;940325;"PRIJEM";"VKLAD";16678.00;50991.40;"";;
3284465;10911;940325;"VYDAJ";"VYBER";1200.00;27528.70;"";;
1147021;3923;940325;"VYDAJ";"VYBER";13500.00;40269.70;"";;
118534;397;940325;"VYDAJ";"VYBER";28400.00;55368.80;"";;
637206;2176;940325;"VYDAJ";"VYBER";12400.00;30585.80;"";"";"0"
313820;1071;940325;"VYBER";"VYBER";8950.00;44985.10;"";;
332631;1132;940325;"VYDAJ";"VYBER";5700.00;71207.90;"";;
681515;2326;940325;"VYDAJ";"VYBER";9200.00;30353.40;"";;
1103689;3771;940325;"PRIJEM";"VKLAD";25289.00;65553.20;"";;
725395;2482;940325;"PRIJEM";"VKLAD";7100.00;19118.00;"";;
596155;2029;940325;"VYDAJ";"VYBER";1200.00;24100.00;"";;
1321541;4511;940325;"VYDAJ";"VYBER";5600.00;27067.70;"";;
810842;2763;940325;"PRIJEM";"VKLAD";16184.00;51529.10;"";;
813674;2770;940325;"VYDAJ";"VYBER";1900.00;25144.10;"";;
382616;1299;940325;"VYDAJ";"VYBER";390.00;26642.50;"";;
373831;1273;940325;"PRIJEM";"VKLAD";500.00;500.00;"";;
74383;245;940325;"VYDAJ";"VYBER";27600.00;50291.40;"";;
67800;225;940325;"VYDAJ";"VYBER";1500.00;21620.30;"";;
70915;237;940325;"PRIJEM";"VKLAD";900.00;900.00;"";;
2268254;7485;940325;"VYDAJ";"VYBER";2800.00;26115.30;"";;
497232;1695;940325;"PRIJEM";"VKLAD";20902.00;106199.10;"";;
497570;1695;940325;"VYDAJ";"VYBER";53800.00;52399.10;"";;
621788;2122;940325;"PRIJEM";"VKLAD";38528.00;97967.70;"";;
657191;2245;940325;"VYDAJ";"VYBER";40600.00;64284.00;"";;
11749;39;940325;"VYDAJ";"VYBER";640.00;26605.20;"";;
4163;18;940325;"PRIJEM";"VKLAD";44907.00;74078.10;"";;
7260;27;940325;"VYDAJ";"VYBER";5700.00;25855.50;"";;
9384;33;940325;"VYDAJ";"VYBER";3800.00;40563.20;"";;
884011;3011;940325;"VYDAJ";"VYBER";1050.00;13367.90;"";;
613169;2088;940325;"PRIJEM";"VKLAD";900.00;26553.80;"";;
1081640;3693;940325;"VYDAJ";"VYBER";2600.00;27916.90;"";;
1082761;3697;940325;"VYDAJ";"VYBER";2500.00;29417.70;"";;
224510;764;940325;"VYDAJ";"VYBER";3920.00;26482.70;"";;
1050051;3592;940325;"VYDAJ";"VYBER";1600.00;25173.60;"";;
1050522;3593;940325;"VYDAJ";"VYBER";2640.00;27915.50;"";;
1160161;3972;940325;"VYDAJ";"VYBER";4700.00;36778.20;"";;
720574;2467;940325;"VYDAJ";"VYBER";6800.00;32309.10;"";;
622452;2123;940325;"VYDAJ";"VYBER";420.00;16670.40;"";;
1563242;5313;940325;"VYDAJ";"VYBER";10500.00;35844.90;"";;
923255;3146;940325;"VYDAJ";"VYBER";1000.00;28684.10;"";;
202907;688;940325;"VYDAJ";"VYBER";3400.00;24105.00;"";;
205693;699;940325;"VYBER";"VYBER";3766.00;77463.80;"";;
94845;322;940325;"VYDAJ";"VYBER";5640.00;27774.90;"";;
608440;2070;940325;"VYDAJ";"VYBER";2600.00;27121.90;"";;
489685;1671;940325;"VYDAJ";"VYBER";1600.00;23974.10;"";;
1754249;5952;940326;"VYDAJ";"VYBER";5100.00;61483.30;"";"";"0"
1747584;5927;940326;"VYDAJ";"VYBER";7900.00;33510.00;"";;
52109;173;940326;"VYDAJ";"VYBER";16400.00;40387.60;"";;
1784720;6051;940326;"PRIJEM";"VKLAD";2700.00;17666.50;"";;
1190958;4078;940326;"VYDAJ";"VYBER";23700.00;50580.80;"";;
178797;604;940326;"VYDAJ";"VYBER";5200.00;34587.80;"";;
132957;445;940326;"VYDAJ";"VYBER";2100.00;26915.40;"";;
3281845;10904;940326;"VYDAJ";"VYBER";3600.00;28209.20;"";;
2009174;6806;940326;"VYDAJ";"VYBER";22200.00;47840.40;"";;
126635;426;940326;"PRIJEM";"VKLAD";18110.00;56483.60;"";;
222686;757;940326;"VYDAJ";"VYBER";4700.00;24596.10;"";;
115293;389;940326;"PRIJEM";"VKLAD";800.00;25646.90;"";;
120322;403;940326;"VYDAJ";"VYBER";600.00;25492.20;"";;
639110;2180;940326;"PRIJEM";"VKLAD";1500.00;24800.00;"";;
542087;1843;940326;"VYDAJ";"VYBER";1900.00;22471.70;"";;
1635513;5546;940326;"VYBER";"VYBER";6299.00;30508.80;"";;
1134104;3876;940326;"PRIJEM";"VKLAD";16832.00;55745.10;"";;
264214;902;940326;"PRIJEM";"VKLAD";200.00;28134.80;"";;
909198;3096;940326;"VYDAJ";"VYBER";9900.00;37037.50;"";;
215154;730;940326;"VYDAJ";"VYBER";19000.00;40838.30;"";;
72991;243;940326;"PRIJEM";"VKLAD";32948.00;61138.90;"";;
72157;239;940326;"VYDAJ";"VYBER";20100.00;47818.50;"";;
55701;186;940326;"VYDAJ";"VYBER";38600.00;62375.70;"";;
523950;1787;940326;"VYDAJ";"VYBER";8100.00;39310.60;"";;
621801;2122;940326;"PRIJEM";"VKLAD";5536.00;103503.70;"";;
1876550;6353;940326;"VYDAJ";"VYBER";21600.00;47921.10;"";;
2378855;7844;940326;"VYDAJ";"VYBER";30600.00;50895.40;"";;
3083944;10227;940326;"VYDAJ";"VYBER";12100.00;32985.60;"";;
3083716;10227;940326;"PRIJEM";"VKLAD";13169.00;45085.60;"";;
1079728;3687;940326;"VYDAJ";"VYBER";1800.00;42304.10;"";;
308786;1052;940326;"VYDAJ";"VYBER";700.00;28811.50;"";;
307437;1048;940326;"VYDAJ";"VYBER";800.00;18807.20;"";;
285276;979;940326;"VYDAJ";"VYBER";3200.00;27053.90;"";;
1130544;3863;940326;"VYDAJ";"VYBER";600.00;35098.50;"";;
797038;2714;940326;"PRIJEM";"VKLAD";2000.00;24022.60;"";;
870060;2962;940326;"VYDAJ";"VYBER";16800.00;44960.40;"";;
724424;2479;940326;"VYDAJ";"VYBER";2800.00;27176.80;"";;
759878;2592;940326;"VYDAJ";"VYBER";720.00;33549.00;"";;
734734;2510;940326;"VYDAJ";"VYBER";8700.00;38135.50;"";;
622137;2122;940326;"VYDAJ";"VYBER";59500.00;44003.70;"";;
849566;2894;940326;"VYDAJ";"VYBER";20500.00;44785.50;"";;
412097;1402;940326;"VYDAJ";"VYBER";1680.00;24486.10;"";;
415063;1410;940326;"VYDAJ";"VYBER";600.00;59494.40;"";;
251383;862;940326;"VYBER";"VYBER";5148.00;76838.80;"";;
186212;630;940326;"VYDAJ";"VYBER";400.00;27563.70;"";;
85780;287;940326;"VYDAJ";"VYBER";1000.00;20066.00;"";;
695581;2378;940327;"PRIJEM";"VKLAD";4800.00;27170.50;"";;
920112;3135;940327;"VYDAJ";"VYBER";14900.00;39489.00;"";;
49445;165;940327;"VYDAJ";"VYBER";2560.00;28953.00;"";;
898573;3063;940327;"VYDAJ";"VYBER";540.00;17208.00;"";;
499356;1701;940327;"VYBER";"VYBER";22394.00;63852.50;"";;
552457;1880;940327;"PRIJEM";"VKLAD";8800.00;11100.00;"";;
1814903;6148;940327;"VYDAJ";"VYBER";19800.00;39941.40;"";;
452869;1539;940327;"VYDAJ";"VYBER";9300.00;9195.20;" ";"";"0"
2107000;7133;940327;"VYDAJ";"VYBER";5880.00;18322.30;"";;
650541;2222;940327;"VYDAJ";"VYBER";12500.00;40716.40;"";;
237737;813;940327;"VYDAJ";"VYBER";1700.00;29161.80;"";"";"0"
1183307;4055;940327;"VYDAJ";"VYBER";2760.00;37728.60;"";;
1191121;4079;940327;"PRIJEM";"VKLAD";13522.00;90058.50;"";;
3248804;10788;940327;"PRIJEM";"VKLAD";19854.00;45050.60;"";;
974313;3319;940327;"PRIJEM";"VKLAD";800.00;28082.30;"";;
533435;1816;940327;"VYDAJ";"VYBER";2000.00;21681.20;"";;
777856;2651;940327;"VYDAJ";"VYBER";7800.00;34771.00;"";;
969071;3302;940327;"VYDAJ";"VYBER";500.00;25210.00;"";;
2895477;9591;940327;"PRIJEM";"VKLAD";12499.00;54454.20;"";;
2895687;9591;940327;"VYBER";"VYBER";4717.00;49737.20;"";;
126633;426;940327;"PRIJEM";"VKLAD";20971.00;77454.60;"";;
220250;748;940327;"VYDAJ";"VYBER";3240.00;24051.40;"";;
115930;391;940327;"VYDAJ";"VYBER";1100.00;24711.00;"";;
637138;2176;940327;"PRIJEM";"VKLAD";22738.00;53323.80;"";;
744800;2542;940327;"VYDAJ";"VYBER";3840.00;19682.70;"";;
3149605;10451;940327;"PRIJEM";"VKLAD";800.00;25759.10;"";;
316887;1080;940327;"VYDAJ";"VYBER";18900.00;42465.00;"";;
1273947;4356;940327;"PRIJEM";"VKLAD";1000.00;21692.40;"";;
330433;1126;940327;"VYDAJ";"VYBER";3100.00;24613.60;"";;
761352;2599;940327;"PRIJEM";"VKLAD";31153.00;65342.00;"";;
834948;2841;940327;"VYDAJ";"VYBER";2160.00;21102.20;"";;
1073277;3667;940327;"PRIJEM";"VKLAD";3500.00;20933.70;"";;
691168;2361;940327;"PRIJEM";"VKLAD";9300.00;16720.00;"";;
706490;2419;940327;"VYDAJ";"VYBER";23700.00;51457.30;"";;
566876;1930;940327;"VYDAJ";"VYBER";1600.00;21085.00;"";;
1313175;4484;940327;"PRIJEM";"VKLAD";15228.00;46286.80;"";;
2408047;7944;940327;"VYDAJ";"VYBER";16400.00;38050.60;"";;
994380;3391;940327;"VYDAJ";"VYBER";7500.00;35879.30;"";;
558147;1898;940327;"VYDAJ";"VYBER";2200.00;29010.30;"";;
378953;1288;940327;"VYDAJ";"VYBER";400.00;24436.00;"";;
170290;572;940327;"PRIJEM";"VKLAD";700.00;700.00;"";;
171282;574;940327;"VYDAJ";"VYBER";23100.00;47214.90;"";;
207656;704;940327;"VYDAJ";"VYBER";10300.00;35541.60;"";;
164577;551;940327;"PRIJEM";"VKLAD";42899.00;68033.10;"";;
3055800;10131;940327;"VYDAJ";"VYBER";5200.00;33445.60;"";;
987374;3367;940327;"VYDAJ";"VYBER";17400.00;45882.40;"";;
2256421;7445;940327;"VYDAJ";"VYBER";8700.00;24696.40;"";;
62534;207;940327;"VYDAJ";"VYBER";2760.00;17710.40;"";;
68753;228;940327;"VYDAJ";"VYBER";19300.00;42910.40;"";;
523637;1787;940327;"PRIJEM";"VKLAD";40719.00;80029.60;"";;
2305448;7607;940327;"VYDAJ";"VYBER";2400.00;40578.70;"";;
497071;1694;940327;"VYDAJ";"VYBER";8300.00;36180.10;"";;
768284;2623;940327;"VYDAJ";"VYBER";5160.00;25620.90;"";;
661041;2256;940327;"VYDAJ";"VYBER";1920.00;14678.10;"";;
1039321;3554;940327;"VYDAJ";"VYBER";750.00;24652.30;"";;
17228;59;940327;"PRIJEM";"VKLAD";600.00;600.00;"";;
881585;3003;940327;"VYDAJ";"VYBER";9100.00;29090.00;"";;
1080072;3688;940327;"VYDAJ";"VYBER";2700.00;53103.00;"";;
1693864;5740;940327;"VYDAJ";"VYBER";9300.00;34078.50;"";;
304977;1039;940327;"VYDAJ";"VYBER";46700.00;76551.20;"";;
304689;1039;940327;"PRIJEM";"VKLAD";40671.00;123251.20;"";;
227973;774;940327;"VYDAJ";"VYBER";1700.00;24751.10;"";;
1450050;4937;940327;"PRIJEM";"VKLAD";13193.00;57113.60;"";;
323992;1106;940327;"VYDAJ";"VYBER";6900.00;32455.60;"";;
283771;974;940327;"VYDAJ";"VYBER";1600.00;23658.00;"";;
868993;2959;940327;"PRIJEM";"VKLAD";12400.00;13400.00;"";;
1911050;6473;940327;"VYDAJ";"VYBER";3900.00;21124.60;"";;
413059;1404;940327;"VYBER";"VYBER";7539.00;21459.50;"";;
1111733;3796;940327;"VYDAJ";"VYBER";3300.00;21822.00;"";;
1117705;3818;940327;"VYDAJ";"VYBER";6700.00;31693.40;"";;
103925;354;940327;"VYDAJ";"VYBER";4500.00;34550.90;"";;
2579438;8519;940327;"VYDAJ";"VYBER";7800.00;45658.60;"";;
518592;1771;940327;"VYDAJ";"VYBER";3400.00;20707.10;"";;
731937;2501;940328;"PRIJEM";"VKLAD";1700.00;20821.00;"";;
656091;2242;940328;"VYDAJ";"VYBER";4200.00;41386.20;"";;
696072;2379;940328;"VYDAJ";"VYBER";2760.00;21004.60;"";;
1754682;5952;940328;"VYDAJ";"VYBER";2400.00;59083.30;"";;
51399;172;940328;"VYDAJ";"VYBER";15300.00;40025.80;"";;
49543;165;940328;"VYDAJ";"VYBER";1800.00;27153.00;"";;
31076;100;940328;"VYDAJ";"VYBER";7800.00;33666.10;"";;
33450;107;940328;"VYDAJ";"VYBER";2880.00;34345.50;"";;
894972;3050;940328;"VYDAJ";"VYBER";6900.00;42410.10;"";;
502633;1713;940328;"VYDAJ";"VYBER";24900.00;53922.40;"";;
474749;1617;940328;"VYDAJ";"VYBER";1600.00;26351.90;"";;
1076775;3678;940328;"VYDAJ";"VYBER";3240.00;17332.90;"";;
1058607;3618;940328;"VYDAJ";"VYBER";8600.00;37195.30;"";;
773941;2641;940328;"VYDAJ";"VYBER";15800.00;42288.00;"";;
393818;1338;940328;"VYBER";"VYBER";6675.00;27579.90;"";;
861239;2933;940328;"VYDAJ";"VYBER";4500.00;48580.80;"";"";"0"
1144745;3915;940328;"VYDAJ";"VYBER";8400.00;35587.80;"";;
2895490;9591;940328;"PRIJEM";"VKLAD";15072.00;64809.20;"";;
2895689;9591;940328;"VYBER";"VYBER";11693.00;53116.20;"";;
124584;419;940328;"VYDAJ";"VYBER";4400.00;22090.80;"";;
126619;426;940328;"PRIJEM";"VKLAD";28805.00;106259.60;"";;
152555;510;940328;"VYBER";"VYBER";24448.00;57612.70;"";;
123638;415;940328;"PRIJEM";"VKLAD";1600.00;27221.90;"";;
573808;1952;940328;"VYDAJ";"VYBER";13300.00;36057.10;"";;
514809;1761;940328;"VYBER";"VYBER";2452.00;20209.30;"";;
748499;2552;940328;"VYDAJ";"VYBER";6400.00;34500.00;"";;
315815;1077;940328;"VYDAJ";"VYBER";1100.00;23872.80;"";;
297957;1016;940328;"VYDAJ";"VYBER";14600.00;43166.50;"";;
258434;885;940328;"VYDAJ";"VYBER";3500.00;39361.60;"";;
839624;2859;940328;"PRIJEM";"VKLAD";36770.00;88378.20;"";;
1599009;5428;940328;"VYBER";"VYBER";3910.00;48483.60;"";;
1596934;5423;940328;"PRIJEM";"VKLAD";9700.00;12706.50;"";;
1208844;4134;940328;"VYDAJ";"VYBER";21800.00;45773.70;"";;
1028852;3513;940328;"VYDAJ";"VYBER";10100.00;37400.30;"";;
1084602;3704;940328;"VYDAJ";"VYBER";2800.00;18250.40;"";;
372525;1269;940328;"PRIJEM";"VKLAD";400.00;400.00;"";;
998239;3408;940328;"VYDAJ";"VYBER";2160.00;40695.10;"";;
521779;1780;940328;"VYDAJ";"VYBER";20000.00;44979.70;"";;
681262;2326;940328;"PRIJEM";"VKLAD";29244.00;59597.40;"";;
496809;1694;940328;"PRIJEM";"VKLAD";23708.00;59888.10;"";;
771498;2632;940328;"VYDAJ";"VYBER";8600.00;32425.30;"";;
770143;2628;940328;"VYBER";"VYBER";6011.00;82931.60;"";;
877693;2989;940328;"VYDAJ";"VYBER";600.00;20372.00;"";;
656956;2245;940328;"VYDAJ";"VYBER";8000.00;56284.00;"";"";"0"
1531579;5215;940328;"VYDAJ";"VYBER";7000.00;29444.10;"";;
10920;36;940328;"VYDAJ";"VYBER";13700.00;39455.30;"";;
4171;18;940328;"PRIJEM";"VKLAD";35017.00;109095.10;"";;
9381;33;940328;"VYDAJ";"VYBER";500.00;40063.20;"";;
10416;35;940328;"VYDAJ";"VYBER";2160.00;20605.70;"";;
248893;855;940328;"PRIJEM";"VKLAD";800.00;800.00;"";;
441330;1499;940328;"VYDAJ";"VYBER";4800.00;30143.10;"";;
227336;773;940328;"VYDAJ";"VYBER";6000.00;18229.40;"SIPO";"";"0"
285271;979;940328;"VYDAJ";"VYBER";1300.00;25753.90;"";;
1097912;3751;940328;"VYDAJ";"VYBER";4700.00;38936.20;"";;
851601;2902;940328;"VYDAJ";"VYBER";4000.00;33000.20;"";;
846991;2884;940328;"VYDAJ";"VYBER";2400.00;17394.10;"";;
251017;861;940328;"VYDAJ";"VYBER";4100.00;40899.50;"";;
191976;651;940328;"VYDAJ";"VYBER";18100.00;41512.70;"";;
101587;346;940328;"VYDAJ";"VYBER";5160.00;20660.10;"";;
550662;1875;940328;"VYDAJ";"VYBER";3520.00;15557.70;"";;
2579547;8519;940328;"VYDAJ";"VYBER";7700.00;37958.60;"";;
2567491;8475;940328;"VYDAJ";"VYBER";2400.00;22696.90;"";;
802832;2736;940329;"PRIJEM";"VKLAD";400.00;27816.00;"";;
803993;2739;940329;"VYDAJ";"VYBER";3000.00;30442.90;"";;
1044108;3570;940329;"VYDAJ";"VYBER";2700.00;29893.30;"";;
1730755;5868;940329;"PRIJEM";"VKLAD";8200.00;18544.80;"";;
44412;148;940329;"VYDAJ";"VYBER";840.00;14756.40;"";;
453152;1539;940329;"PRIJEM";"VKLAD";1400.00;10595.20;"";;
451224;1534;940329;"VYDAJ";"VYBER";2040.00;23524.60;"";;
2107001;7133;940329;"VYDAJ";"VYBER";4920.00;13402.30;"";;
271258;929;940329;"VYDAJ";"VYBER";700.00;26762.90;"";;
299330;1019;940329;"VYDAJ";"VYBER";600.00;27401.10;"";;
142494;477;940329;"VYDAJ";"VYBER";3200.00;33876.20;"";;
340141;1153;940329;"VYDAJ";"VYBER";7900.00;30316.50;"";;
1238210;4237;940329;"VYDAJ";"VYBER";6300.00;28628.40;"";;
968964;3302;940329;"VYDAJ";"VYBER";600.00;24610.00;"";;
3302620;10973;940329;"PRIJEM";"VKLAD";18369.00;60998.40;"";;
127090;426;940329;"VYDAJ";"VYBER";41700.00;64559.60;"";;
152759;510;940329;"VYDAJ";"VYBER";17000.00;40612.70;"";;
223283;759;940329;"VYDAJ";"VYBER";1300.00;23240.20;"";;
123531;415;940329;"VYDAJ";"VYBER";2880.00;24341.90;"";;
637147;2176;940329;"PRIJEM";"VKLAD";38686.00;92009.80;"";;
314498;1073;940329;"PRIJEM";"VKLAD";7600.00;14365.00;"";;
1155672;3954;940329;"VYDAJ";"VYBER";960.00;21111.30;"";;
754543;2574;940329;"VYDAJ";"VYBER";5200.00;27625.00;"";;
788359;2687;940329;"VYDAJ";"VYBER";2080.00;19714.50;"";;
764222;2609;940329;"PRIJEM";"VKLAD";3000.00;25626.40;"";;
726280;2484;940329;"VYDAJ";"VYBER";10200.00;31198.50;"";;
1326549;4526;940329;"VYDAJ";"VYBER";11000.00;31754.60;"";;
2442497;8051;940329;"VYBER";"VYBER";6168.00;52872.70;"";;
860340;2932;940329;"PRIJEM";"VKLAD";18270.00;66883.30;"";;
860330;2932;940329;"PRIJEM";"VKLAD";21065.00;87948.30;"";;
909854;3099;940329;"VYDAJ";"VYBER";2000.00;17460.60;"";;
1028023;3510;940329;"VYDAJ";"VYBER";55900.00;51628.40;"";;
1027734;3510;940329;"PRIJEM";"VKLAD";49089.00;107528.40;"";;
3026755;10036;940329;"PRIJEM";"VKLAD";40339.00;76287.80;"";;
1093476;3738;940329;"VYDAJ";"VYBER";12700.00;41733.50;"";;
497571;1695;940329;"VYDAJ";"VYBER";15500.00;36899.10;"";;
770019;2628;940329;"PRIJEM";"VKLAD";27716.00;110647.60;"";;
770317;2628;940329;"VYDAJ";"VYBER";40400.00;70247.60;"";;
1879657;6363;940329;"VYDAJ";"VYBER";10400.00;37522.90;"";;
2371841;7819;940329;"VYDAJ";"VYBER";2000.00;23863.40;"";;
3094545;10266;940329;"PRIJEM";"VKLAD";40806.00;44938.00;"";;
901579;3072;940329;"VYDAJ";"VYBER";3300.00;51586.90;"";;
941208;3212;940329;"VYDAJ";"VYBER";150.00;22671.50;"";;
1535058;5228;940329;"VYBER";"VYBER";6176.00;45942.60;"";;
479961;1635;940329;"VYDAJ";"VYBER";12200.00;37216.70;"";;
529638;1805;940329;"VYDAJ";"VYBER";12200.00;36927.50;"";;
882886;3007;940329;"VYDAJ";"VYBER";11600.00;39071.50;"";;
449251;1527;940329;"VYDAJ";"VYBER";41400.00;68799.60;"";;
448908;1527;940329;"PRIJEM";"VKLAD";41769.00;110199.60;"";;
1050777;3594;940329;"PRIJEM";"VKLAD";35272.00;116776.80;"";;
1050769;3594;940329;"PRIJEM";"VKLAD";43000.00;159776.80;"";;
1047105;3580;940329;"VYDAJ";"VYBER";7000.00;32759.70;"";;
1162693;3980;940329;"VYDAJ";"VYBER";5400.00;26970.90;"";;
366590;1247;940329;"PRIJEM";"VKLAD";8095.00;103829.90;"";;
363932;1237;940329;"PRIJEM";"VKLAD";13677.00;68837.00;"";;
405108;1378;940329;"VYDAJ";"VYBER";19700.00;42275.10;"";;
719744;2464;940329;"VYDAJ";"VYBER";9400.00;38364.70;"";;
1302637;4448;940329;"VYDAJ";"VYBER";12800.00;45422.60;"";;
505763;1726;940329;"VYDAJ";"VYBER";5400.00;28532.00;"";;
1051070;3594;940329;"VYDAJ";"VYBER";46900.00;112876.80;"";;
1051071;3594;940329;"VYDAJ";"VYBER";53900.00;58976.80;"";;
251575;862;940329;"VYDAJ";"VYBER";22900.00;53938.80;"";;
2984155;9883;940329;"PRIJEM";"VKLAD";32653.00;76842.30;"";;
2967283;9828;940329;"VYBER";"VYBER";8482.00;29927.50;"";;
1122461;3834;940329;"VYDAJ";"VYBER";5760.00;16887.40;"";;
1122460;3834;940329;"VYDAJ";"VYBER";3720.00;22647.40;"";;
2522018;8321;940329;"VYDAJ";"VYBER";5040.00;24716.60;"";;
96126;327;940329;"VYDAJ";"VYBER";6500.00;35461.20;"";;
88701;299;940329;"VYBER";"VYBER";9648.00;73477.30;"";;
546906;1861;940329;"VYDAJ";"VYBER";11500.00;38374.70;"";;
607817;2068;940329;"VYDAJ";"VYBER";1100.00;24069.50;"";;
712166;2434;940329;"PRIJEM";"VKLAD";1000.00;20949.30;"";;
2590051;8558;940329;"PRIJEM";"VKLAD";10500.00;11300.00;"";;
488674;1666;940329;"VYDAJ";"VYBER";3200.00;23891.70;"";;
732508;2503;940330;"VYDAJ";"VYBER";4500.00;26259.60;"";;
963750;3284;940330;"VYDAJ";"VYBER";2400.00;25188.30;"";;
1777885;6030;940330;"VYDAJ";"VYBER";5400.00;37505.20;"";;
48921;163;940330;"VYDAJ";"VYBER";1360.00;25963.40;"";;
1781586;6040;940330;"VYDAJ";"VYBER";600.00;34291.40;"";"";"0"
471917;1605;940330;"VYDAJ";"VYBER";3900.00;58545.70;"";;
471914;1605;940330;"VYDAJ";"VYBER";1800.00;56745.70;"";;
474652;1617;940330;"VYDAJ";"VYBER";1120.00;25231.90;"";;
1167611;4000;940330;"VYDAJ";"VYBER";3500.00;32827.90;"";;
271361;929;940330;"VYDAJ";"VYBER";1600.00;25162.90;"";;
298875;1018;940330;"PRIJEM";"VKLAD";1400.00;26040.40;"";;
332744;1132;940330;"VYDAJ";"VYBER";24100.00;47107.90;"";;
648316;2216;940330;"VYDAJ";"VYBER";11100.00;24038.90;"";;
648226;2216;940330;"VYBER";"VYBER";5087.00;35138.90;"";;
649397;2219;940330;"VYDAJ";"VYBER";1800.00;15917.40;"";;
238825;816;940330;"VYDAJ";"VYBER";2900.00;41181.70;"";"";"0"
1074971;3674;940330;"PRIJEM";"VKLAD";33290.00;77210.80;"";;
1176837;4035;940330;"VYBER";"VYBER";6963.00;26389.70;"";;
145144;485;940330;"PRIJEM";"VKLAD";10300.00;17447.70;"";;
